scope,tmk,year,building_value_bucket,units_in_bucket,transfer_count,priced_sale_count,median_price,mean_price,median_price_yoy_pct,price_index,notes
collective,,1996,988500,11,1,1,215000,215000,42.0642,66.5635,
collective,,1997,988500,11,1,1,222000,222000,3.2558,68.7307,
collective,,1998,988500,11,0,0,,,,,no transfers
collective,,1999,988500,11,4,4,315000,299500,,97.5232,
collective,,2000,988500,11,2,1,315000,315000,0.0000,97.5232,
collective,,2001,988500,11,1,0,,,,,transfers without arm's-length price
collective,,2002,988500,11,5,4,365000,387500,,113.0031,
collective,,2003,988500,11,1,0,,,,,transfers without arm's-length price
collective,,2004,988500,11,3,1,510000,510000,,157.8947,
collective,,2005,988500,11,1,0,,,,,transfers without arm's-length price
collective,,2006,988500,11,0,0,,,,,no transfers
collective,,2007,988500,11,2,1,750000,750000,,232.1981,
collective,,2008,988500,11,1,1,710000,710000,-5.3333,219.8142,
collective,,2009,988500,11,1,1,599000,599000,-15.6338,185.4489,
collective,,2010,988500,11,1,0,,,,,transfers without arm's-length price
collective,,2011,988500,11,0,0,,,,,no transfers
collective,,2012,988500,11,0,0,,,,,no transfers
collective,,2013,988500,11,0,0,,,,,no transfers
collective,,2014,988500,11,4,3,708000,719000,,219.1950,
collective,,2015,988500,11,0,0,,,,,no transfers
collective,,2016,988500,11,0,0,,,,,no transfers
collective,,2017,988500,11,1,1,640000,640000,,198.1424,
collective,,2018,988500,11,1,1,700300,700300,9.4219,216.8111,
collective,,2019,988500,11,2,2,795000,795000,13.5228,246.1300,
collective,,2020,988500,11,0,0,,,,,no transfers
collective,,2021,988500,11,1,1,800000,800000,,247.6780,
collective,,2022,988500,11,0,0,,,,,no transfers
collective,,2023,988500,11,0,0,,,,,no transfers
collective,,2024,988500,11,1,0,,,,,transfers without arm's-length price
collective,,2025,988500,11,0,0,,,,,no transfers
collective,,2026,988500,11,0,0,,,,,no transfers
tmk,239004082,1990,1003400,14,16,16,241000,241250,,100.0000,
tmk,239004082,1991,1003400,14,10,10,241000,245750,0.0000,100.0000,
tmk,239004082,1992,1003400,14,2,1,285000,285000,18.2573,118.2573,
tmk,239004082,1993,1003400,14,1,1,234000,234000,-17.8947,97.0954,
tmk,239004082,1994,1003400,14,2,2,215950,215950,-7.7137,89.6058,
tmk,239004082,1995,1003400,14,1,1,225000,225000,4.1908,93.3610,
tmk,239004082,1996,1003400,14,4,3,199514,201343,-11.3271,82.7859,
tmk,239004082,1997,1003400,14,0,0,,,,,no transfers
tmk,239004082,1998,1003400,14,0,0,,,,,no transfers
tmk,239004082,1999,1003400,14,0,0,,,,,no transfers
tmk,239004082,2000,1003400,14,3,3,280000,288833,,116.1826,
tmk,239004082,2001,1003400,14,0,0,,,,,no transfers
tmk,239004082,2002,1003400,14,0,0,,,,,no transfers
tmk,239004082,2003,1003400,14,5,5,438000,428400,,181.7427,
tmk,239004082,2004,1003400,14,4,4,549500,547000,25.4566,228.0083,
tmk,239004082,2005,1003400,14,1,1,620000,620000,12.8298,257.2614,
tmk,239004082,2006,1003400,14,3,2,768500,768500,23.9516,318.8797,
tmk,239004082,2007,1003400,14,1,1,735000,735000,-4.3591,304.9793,
tmk,239004082,2008,1003400,14,1,0,,,,,transfers without arm's-length price
tmk,239004082,2009,1003400,14,0,0,,,,,no transfers
tmk,239004082,2010,1003400,14,2,2,475000,475000,,197.0954,
tmk,239004082,2011,1003400,14,1,1,421933,421933,-11.1720,175.0759,
tmk,239004082,2012,1003400,14,1,1,450000,450000,6.6520,186.7220,
tmk,239004082,2013,1003400,14,3,3,560000,468833,24.4444,232.3651,
tmk,239004082,2014,1003400,14,1,1,530000,530000,-5.3571,219.9170,
tmk,239004082,2015,1003400,14,1,0,,,,,transfers without arm's-length price
tmk,239004082,2016,1003400,14,1,1,630000,630000,,261.4108,
tmk,239004082,2017,1003400,14,1,1,550000,550000,-12.6984,228.2158,
tmk,239004082,2018,1003400,14,6,5,594500,587624,8.0909,246.6805,
tmk,239004082,2019,1003400,14,4,1,675000,675000,13.5408,280.0830,
tmk,239004082,2020,1003400,14,2,2,696450,696450,3.1778,288.9834,
tmk,239004082,2021,1003400,14,1,0,,,,,transfers without arm's-length price
tmk,239004082,2022,1003400,14,0,0,,,,,no transfers
tmk,239004082,2023,1003400,14,0,0,,,,,no transfers
tmk,239004082,2024,1003400,14,0,0,,,,,no transfers
tmk,239004082,2025,1003400,14,0,0,,,,,no transfers
tmk,239004082,2026,1003400,14,1,0,,,,,transfers without arm's-length price
tmk,239004082,1990,1009100,1,0,0,,,,,no transfers
tmk,239004082,1991,1009100,1,0,0,,,,,no transfers
tmk,239004082,1992,1009100,1,0,0,,,,,no transfers
tmk,239004082,1993,1009100,1,0,0,,,,,no transfers
tmk,239004082,1994,1009100,1,0,0,,,,,no transfers
tmk,239004082,1995,1009100,1,0,0,,,,,no transfers
tmk,239004082,1996,1009100,1,0,0,,,,,no transfers
tmk,239004082,1997,1009100,1,0,0,,,,,no transfers
tmk,239004082,1998,1009100,1,0,0,,,,,no transfers
tmk,239004082,1999,1009100,1,0,0,,,,,no transfers
tmk,239004082,2000,1009100,1,1,1,385000,385000,,100.0000,
tmk,239004082,2001,1009100,1,0,0,,,,,no transfers
tmk,239004082,2002,1009100,1,0,0,,,,,no transfers
tmk,239004082,2003,1009100,1,1,1,490000,490000,,127.2727,
tmk,239004082,2004,1009100,1,0,0,,,,,no transfers
tmk,239004082,2005,1009100,1,0,0,,,,,no transfers
tmk,239004082,2006,1009100,1,0,0,,,,,no transfers
tmk,239004082,2007,1009100,1,0,0,,,,,no transfers
tmk,239004082,2008,1009100,1,0,0,,,,,no transfers
tmk,239004082,2009,1009100,1,0,0,,,,,no transfers
tmk,239004082,2010,1009100,1,0,0,,,,,no transfers
tmk,239004082,2011,1009100,1,0,0,,,,,no transfers
tmk,239004082,2012,1009100,1,0,0,,,,,no transfers
tmk,239004082,2013,1009100,1,0,0,,,,,no transfers
tmk,239004082,2014,1009100,1,0,0,,,,,no transfers
tmk,239004082,2015,1009100,1,0,0,,,,,no transfers
tmk,239004082,2016,1009100,1,0,0,,,,,no transfers
tmk,239004082,2017,1009100,1,0,0,,,,,no transfers
tmk,239004082,2018,1009100,1,1,1,785000,785000,,203.8961,
tmk,239004082,2019,1009100,1,0,0,,,,,no transfers
tmk,239004082,2020,1009100,1,1,0,,,,,transfers without arm's-length price
tmk,239004082,2021,1009100,1,1,1,1095000,1095000,,284.4156,
tmk,239004082,2022,1009100,1,0,0,,,,,no transfers
tmk,239004082,2023,1009100,1,0,0,,,,,no transfers
tmk,239004082,2024,1009100,1,0,0,,,,,no transfers
tmk,239004082,2025,1009100,1,0,0,,,,,no transfers
tmk,239004082,2026,1009100,1,0,0,,,,,no transfers
tmk,239004082,1990,1028700,6,6,6,280000,274167,,100.0000,
tmk,239004082,1991,1028700,6,5,5,285000,284000,1.7857,101.7857,
tmk,239004082,1992,1028700,6,3,1,328000,328000,15.0877,117.1429,
tmk,239004082,1993,1028700,6,3,1,290000,290000,-11.5854,103.5714,
tmk,239004082,1994,1028700,6,0,0,,,,,no transfers
tmk,239004082,1995,1028700,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,1996,1028700,6,0,0,,,,,no transfers
tmk,239004082,1997,1028700,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,1998,1028700,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,1999,1028700,6,3,2,272500,272500,,97.3214,
tmk,239004082,2000,1028700,6,1,1,295000,295000,8.2569,105.3571,
tmk,239004082,2001,1028700,6,0,0,,,,,no transfers
tmk,239004082,2002,1028700,6,1,1,415000,415000,,148.2143,
tmk,239004082,2003,1028700,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,2004,1028700,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,2005,1028700,6,0,0,,,,,no transfers
tmk,239004082,2006,1028700,6,0,0,,,,,no transfers
tmk,239004082,2007,1028700,6,0,0,,,,,no transfers
tmk,239004082,2008,1028700,6,0,0,,,,,no transfers
tmk,239004082,2009,1028700,6,0,0,,,,,no transfers
tmk,239004082,2010,1028700,6,0,0,,,,,no transfers
tmk,239004082,2011,1028700,6,0,0,,,,,no transfers
tmk,239004082,2012,1028700,6,1,1,550000,550000,,196.4286,
tmk,239004082,2013,1028700,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,2014,1028700,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,2015,1028700,6,0,0,,,,,no transfers
tmk,239004082,2016,1028700,6,0,0,,,,,no transfers
tmk,239004082,2017,1028700,6,0,0,,,,,no transfers
tmk,239004082,2018,1028700,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,2019,1028700,6,0,0,,,,,no transfers
tmk,239004082,2020,1028700,6,1,1,535000,535000,,191.0714,
tmk,239004082,2021,1028700,6,1,1,535000,535000,0.0000,191.0714,
tmk,239004082,2022,1028700,6,2,1,850000,850000,58.8785,303.5714,
tmk,239004082,2023,1028700,6,0,0,,,,,no transfers
tmk,239004082,2024,1028700,6,0,0,,,,,no transfers
tmk,239004082,2025,1028700,6,0,0,,,,,no transfers
tmk,239004082,2026,1028700,6,1,1,999000,999000,,356.7857,
tmk,239004082,1990,1031000,2,3,3,300000,288333,,100.0000,
tmk,239004082,1991,1031000,2,2,2,270000,270000,-10.0000,90.0000,
tmk,239004082,1992,1031000,2,0,0,,,,,no transfers
tmk,239004082,1993,1031000,2,0,0,,,,,no transfers
tmk,239004082,1994,1031000,2,0,0,,,,,no transfers
tmk,239004082,1995,1031000,2,0,0,,,,,no transfers
tmk,239004082,1996,1031000,2,3,0,,,,,transfers without arm's-length price
tmk,239004082,1997,1031000,2,0,0,,,,,no transfers
tmk,239004082,1998,1031000,2,1,0,,,,,transfers without arm's-length price
tmk,239004082,1999,1031000,2,0,0,,,,,no transfers
tmk,239004082,2000,1031000,2,2,0,,,,,transfers without arm's-length price
tmk,239004082,2001,1031000,2,0,0,,,,,no transfers
tmk,239004082,2002,1031000,2,0,0,,,,,no transfers
tmk,239004082,2003,1031000,2,0,0,,,,,no transfers
tmk,239004082,2004,1031000,2,0,0,,,,,no transfers
tmk,239004082,2005,1031000,2,1,1,712000,712000,,237.3333,
tmk,239004082,2006,1031000,2,0,0,,,,,no transfers
tmk,239004082,2007,1031000,2,2,1,325000,325000,,108.3333,
tmk,239004082,2008,1031000,2,0,0,,,,,no transfers
tmk,239004082,2009,1031000,2,0,0,,,,,no transfers
tmk,239004082,2010,1031000,2,0,0,,,,,no transfers
tmk,239004082,2011,1031000,2,0,0,,,,,no transfers
tmk,239004082,2012,1031000,2,0,0,,,,,no transfers
tmk,239004082,2013,1031000,2,1,0,,,,,transfers without arm's-length price
tmk,239004082,2014,1031000,2,1,0,,,,,transfers without arm's-length price
tmk,239004082,2015,1031000,2,0,0,,,,,no transfers
tmk,239004082,2016,1031000,2,0,0,,,,,no transfers
tmk,239004082,2017,1031000,2,0,0,,,,,no transfers
tmk,239004082,2018,1031000,2,0,0,,,,,no transfers
tmk,239004082,2019,1031000,2,1,0,,,,,transfers without arm's-length price
tmk,239004082,2020,1031000,2,0,0,,,,,no transfers
tmk,239004082,2021,1031000,2,0,0,,,,,no transfers
tmk,239004082,2022,1031000,2,0,0,,,,,no transfers
tmk,239004082,2023,1031000,2,1,1,1425000,1425000,,475.0000,
tmk,239004082,2024,1031000,2,0,0,,,,,no transfers
tmk,239004082,2025,1031000,2,0,0,,,,,no transfers
tmk,239004082,2026,1031000,2,0,0,,,,,no transfers
tmk,239004082,1990,1128100,2,0,0,,,,,no transfers
tmk,239004082,1991,1128100,2,0,0,,,,,no transfers
tmk,239004082,1992,1128100,2,0,0,,,,,no transfers
tmk,239004082,1993,1128100,2,0,0,,,,,no transfers
tmk,239004082,1994,1128100,2,0,0,,,,,no transfers
tmk,239004082,1995,1128100,2,0,0,,,,,no transfers
tmk,239004082,1996,1128100,2,0,0,,,,,no transfers
tmk,239004082,1997,1128100,2,0,0,,,,,no transfers
tmk,239004082,1998,1128100,2,0,0,,,,,no transfers
tmk,239004082,1999,1128100,2,2,2,355000,355000,,100.0000,
tmk,239004082,2000,1128100,2,0,0,,,,,no transfers
tmk,239004082,2001,1128100,2,0,0,,,,,no transfers
tmk,239004082,2002,1128100,2,0,0,,,,,no transfers
tmk,239004082,2003,1128100,2,0,0,,,,,no transfers
tmk,239004082,2004,1128100,2,0,0,,,,,no transfers
tmk,239004082,2005,1128100,2,0,0,,,,,no transfers
tmk,239004082,2006,1128100,2,0,0,,,,,no transfers
tmk,239004082,2007,1128100,2,0,0,,,,,no transfers
tmk,239004082,2008,1128100,2,0,0,,,,,no transfers
tmk,239004082,2009,1128100,2,0,0,,,,,no transfers
tmk,239004082,2010,1128100,2,0,0,,,,,no transfers
tmk,239004082,2011,1128100,2,1,1,720000,720000,,202.8169,
tmk,239004082,2012,1128100,2,0,0,,,,,no transfers
tmk,239004082,2013,1128100,2,0,0,,,,,no transfers
tmk,239004082,2014,1128100,2,0,0,,,,,no transfers
tmk,239004082,2015,1128100,2,0,0,,,,,no transfers
tmk,239004082,2016,1128100,2,0,0,,,,,no transfers
tmk,239004082,2017,1128100,2,0,0,,,,,no transfers
tmk,239004082,2018,1128100,2,1,1,765000,765000,,215.4930,
tmk,239004082,2019,1128100,2,0,0,,,,,no transfers
tmk,239004082,2020,1128100,2,0,0,,,,,no transfers
tmk,239004082,2021,1128100,2,0,0,,,,,no transfers
tmk,239004082,2022,1128100,2,0,0,,,,,no transfers
tmk,239004082,2023,1128100,2,0,0,,,,,no transfers
tmk,239004082,2024,1128100,2,0,0,,,,,no transfers
tmk,239004082,2025,1128100,2,1,1,1375000,1375000,,387.3239,
tmk,239004082,2026,1128100,2,0,0,,,,,no transfers
tmk,239004082,1990,1252100,29,17,17,350000,346588,,100.0000,
tmk,239004082,1991,1252100,29,12,12,350000,348917,0.0000,100.0000,
tmk,239004082,1992,1252100,29,1,0,,,,,transfers without arm's-length price
tmk,239004082,1993,1252100,29,1,1,319500,319500,,91.2857,
tmk,239004082,1994,1252100,29,0,0,,,,,no transfers
tmk,239004082,1995,1252100,29,9,6,250000,249583,,71.4286,
tmk,239004082,1996,1252100,29,0,0,,,,,no transfers
tmk,239004082,1997,1252100,29,2,2,270000,270000,,77.1429,
tmk,239004082,1998,1252100,29,3,0,,,,,transfers without arm's-length price
tmk,239004082,1999,1252100,29,4,2,312500,312500,,89.2857,
tmk,239004082,2000,1252100,29,10,8,380000,374375,21.6000,108.5714,
tmk,239004082,2001,1252100,29,7,4,432500,428750,13.8158,123.5714,
tmk,239004082,2002,1252100,29,3,2,482000,482000,11.4451,137.7143,
tmk,239004082,2003,1252100,29,5,4,505000,493811,4.7718,144.2857,
tmk,239004082,2004,1252100,29,7,3,695000,668000,37.6238,198.5714,
tmk,239004082,2005,1252100,29,6,3,705000,573333,1.4388,201.4286,
tmk,239004082,2006,1252100,29,3,2,997500,997500,41.4894,285.0000,
tmk,239004082,2007,1252100,29,2,0,,,,,transfers without arm's-length price
tmk,239004082,2008,1252100,29,2,1,882500,882500,,252.1429,
tmk,239004082,2009,1252100,29,0,0,,,,,no transfers
tmk,239004082,2010,1252100,29,5,3,613200,476511,,175.2000,
tmk,239004082,2011,1252100,29,4,1,520000,520000,-15.1990,148.5714,
tmk,239004082,2012,1252100,29,0,0,,,,,no transfers
tmk,239004082,2013,1252100,29,2,2,750000,750000,,214.2857,
tmk,239004082,2014,1252100,29,5,3,752000,734000,0.2667,214.8571,
tmk,239004082,2015,1252100,29,3,2,720000,720000,-4.2553,205.7143,
tmk,239004082,2016,1252100,29,1,0,,,,,transfers without arm's-length price
tmk,239004082,2017,1252100,29,1,1,885000,885000,,252.8571,
tmk,239004082,2018,1252100,29,4,4,800000,800000,-9.6045,228.5714,
tmk,239004082,2019,1252100,29,4,4,837250,826125,4.6562,239.2143,
tmk,239004082,2020,1252100,29,4,2,811500,811500,-3.0755,231.8571,
tmk,239004082,2021,1252100,29,1,1,840000,840000,3.5120,240.0000,
tmk,239004082,2022,1252100,29,2,2,1325000,1325000,57.7381,378.5714,
tmk,239004082,2023,1252100,29,1,0,,,,,transfers without arm's-length price
tmk,239004082,2024,1252100,29,5,2,1612500,1612500,,460.7143,
tmk,239004082,2025,1252100,29,4,0,,,,,transfers without arm's-length price
tmk,239004082,2026,1252100,29,0,0,,,,,no transfers
tmk,239004082,1990,1279400,6,5,5,435000,403000,,100.0000,
tmk,239004082,1991,1279400,6,3,3,360000,381667,-17.2414,82.7586,
tmk,239004082,1992,1279400,6,0,0,,,,,no transfers
tmk,239004082,1993,1279400,6,3,0,,,,,transfers without arm's-length price
tmk,239004082,1994,1279400,6,0,0,,,,,no transfers
tmk,239004082,1995,1279400,6,0,0,,,,,no transfers
tmk,239004082,1996,1279400,6,0,0,,,,,no transfers
tmk,239004082,1997,1279400,6,0,0,,,,,no transfers
tmk,239004082,1998,1279400,6,2,2,343625,343625,,78.9943,
tmk,239004082,1999,1279400,6,0,0,,,,,no transfers
tmk,239004082,2000,1279400,6,2,2,487500,487500,,112.0690,
tmk,239004082,2001,1279400,6,2,1,530000,530000,8.7179,121.8391,
tmk,239004082,2002,1279400,6,0,0,,,,,no transfers
tmk,239004082,2003,1279400,6,4,1,520000,520000,,119.5402,
tmk,239004082,2004,1279400,6,0,0,,,,,no transfers
tmk,239004082,2005,1279400,6,1,1,989500,989500,,227.4713,
tmk,239004082,2006,1279400,6,2,1,1100000,1100000,11.1673,252.8736,
tmk,239004082,2007,1279400,6,0,0,,,,,no transfers
tmk,239004082,2008,1279400,6,1,1,1075000,1075000,,247.1264,
tmk,239004082,2009,1279400,6,0,0,,,,,no transfers
tmk,239004082,2010,1279400,6,2,0,,,,,transfers without arm's-length price
tmk,239004082,2011,1279400,6,0,0,,,,,no transfers
tmk,239004082,2012,1279400,6,2,1,850000,850000,,195.4023,
tmk,239004082,2013,1279400,6,1,1,855000,855000,0.5882,196.5517,
tmk,239004082,2014,1279400,6,0,0,,,,,no transfers
tmk,239004082,2015,1279400,6,3,2,840000,840000,,193.1034,
tmk,239004082,2016,1279400,6,0,0,,,,,no transfers
tmk,239004082,2017,1279400,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,2018,1279400,6,3,3,900000,892200,,206.8966,
tmk,239004082,2019,1279400,6,0,0,,,,,no transfers
tmk,239004082,2020,1279400,6,0,0,,,,,no transfers
tmk,239004082,2021,1279400,6,0,0,,,,,no transfers
tmk,239004082,2022,1279400,6,1,1,1472500,1472500,,338.5057,
tmk,239004082,2023,1279400,6,0,0,,,,,no transfers
tmk,239004082,2024,1279400,6,0,0,,,,,no transfers
tmk,239004082,2025,1279400,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,2026,1279400,6,0,0,,,,,no transfers
tmk,239004082,1990,1282000,6,4,4,357500,366250,,100.0000,
tmk,239004082,1991,1282000,6,2,2,320000,320000,-10.4895,89.5105,
tmk,239004082,1992,1282000,6,0,0,,,,,no transfers
tmk,239004082,1993,1282000,6,4,3,320000,321667,,89.5105,
tmk,239004082,1994,1282000,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,1995,1282000,6,0,0,,,,,no transfers
tmk,239004082,1996,1282000,6,0,0,,,,,no transfers
tmk,239004082,1997,1282000,6,0,0,,,,,no transfers
tmk,239004082,1998,1282000,6,0,0,,,,,no transfers
tmk,239004082,1999,1282000,6,1,1,317500,317500,,88.8112,
tmk,239004082,2000,1282000,6,2,2,453900,453900,42.9606,126.9650,
tmk,239004082,2001,1282000,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,2002,1282000,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,2003,1282000,6,3,0,,,,,transfers without arm's-length price
tmk,239004082,2004,1282000,6,0,0,,,,,no transfers
tmk,239004082,2005,1282000,6,3,0,,,,,transfers without arm's-length price
tmk,239004082,2006,1282000,6,1,1,1000000,1000000,,279.7203,
tmk,239004082,2007,1282000,6,1,1,1000000,1000000,0.0000,279.7203,
tmk,239004082,2008,1282000,6,0,0,,,,,no transfers
tmk,239004082,2009,1282000,6,0,0,,,,,no transfers
tmk,239004082,2010,1282000,6,0,0,,,,,no transfers
tmk,239004082,2011,1282000,6,0,0,,,,,no transfers
tmk,239004082,2012,1282000,6,0,0,,,,,no transfers
tmk,239004082,2013,1282000,6,2,0,,,,,transfers without arm's-length price
tmk,239004082,2014,1282000,6,0,0,,,,,no transfers
tmk,239004082,2015,1282000,6,0,0,,,,,no transfers
tmk,239004082,2016,1282000,6,1,1,783000,783000,,219.0210,
tmk,239004082,2017,1282000,6,3,2,690000,690000,-11.8774,193.0070,
tmk,239004082,2018,1282000,6,2,2,892500,892500,29.3478,249.6503,
tmk,239004082,2019,1282000,6,0,0,,,,,no transfers
tmk,239004082,2020,1282000,6,0,0,,,,,no transfers
tmk,239004082,2021,1282000,6,0,0,,,,,no transfers
tmk,239004082,2022,1282000,6,0,0,,,,,no transfers
tmk,239004082,2023,1282000,6,0,0,,,,,no transfers
tmk,239004082,2024,1282000,6,0,0,,,,,no transfers
tmk,239004082,2025,1282000,6,1,0,,,,,transfers without arm's-length price
tmk,239004082,2026,1282000,6,0,0,,,,,no transfers
tmk,239004082,1990,1350100,1,0,0,,,,,no transfers
tmk,239004082,1991,1350100,1,0,0,,,,,no transfers
tmk,239004082,1992,1350100,1,0,0,,,,,no transfers
tmk,239004082,1993,1350100,1,0,0,,,,,no transfers
tmk,239004082,1994,1350100,1,0,0,,,,,no transfers
tmk,239004082,1995,1350100,1,0,0,,,,,no transfers
tmk,239004082,1996,1350100,1,0,0,,,,,no transfers
tmk,239004082,1997,1350100,1,0,0,,,,,no transfers
tmk,239004082,1998,1350100,1,0,0,,,,,no transfers
tmk,239004082,1999,1350100,1,0,0,,,,,no transfers
tmk,239004082,2000,1350100,1,2,1,365000,365000,,100.0000,
tmk,239004082,2001,1350100,1,0,0,,,,,no transfers
tmk,239004082,2002,1350100,1,0,0,,,,,no transfers
tmk,239004082,2003,1350100,1,0,0,,,,,no transfers
tmk,239004082,2004,1350100,1,0,0,,,,,no transfers
tmk,239004082,2005,1350100,1,0,0,,,,,no transfers
tmk,239004082,2006,1350100,1,0,0,,,,,no transfers
tmk,239004082,2007,1350100,1,0,0,,,,,no transfers
tmk,239004082,2008,1350100,1,0,0,,,,,no transfers
tmk,239004082,2009,1350100,1,0,0,,,,,no transfers
tmk,239004082,2010,1350100,1,0,0,,,,,no transfers
tmk,239004082,2011,1350100,1,0,0,,,,,no transfers
tmk,239004082,2012,1350100,1,0,0,,,,,no transfers
tmk,239004082,2013,1350100,1,0,0,,,,,no transfers
tmk,239004082,2014,1350100,1,1,1,736000,736000,,201.6438,
tmk,239004082,2015,1350100,1,0,0,,,,,no transfers
tmk,239004082,2016,1350100,1,0,0,,,,,no transfers
tmk,239004082,2017,1350100,1,0,0,,,,,no transfers
tmk,239004082,2018,1350100,1,0,0,,,,,no transfers
tmk,239004082,2019,1350100,1,0,0,,,,,no transfers
tmk,239004082,2020,1350100,1,0,0,,,,,no transfers
tmk,239004082,2021,1350100,1,2,1,1155000,1155000,,316.4384,
tmk,239004082,2022,1350100,1,1,1,1479000,1479000,28.0519,405.2055,
tmk,239004082,2023,1350100,1,3,1,1750000,1750000,18.3232,479.4521,
tmk,239004082,2024,1350100,1,0,0,,,,,no transfers
tmk,239004082,2025,1350100,1,0,0,,,,,no transfers
tmk,239004082,2026,1350100,1,0,0,,,,,no transfers
tmk,239004082,1990,588200,15,0,0,,,,,no transfers
tmk,239004082,1991,588200,15,0,0,,,,,no transfers
tmk,239004082,1992,588200,15,0,0,,,,,no transfers
tmk,239004082,1993,588200,15,0,0,,,,,no transfers
tmk,239004082,1994,588200,15,0,0,,,,,no transfers
tmk,239004082,1995,588200,15,0,0,,,,,no transfers
tmk,239004082,1996,588200,15,0,0,,,,,no transfers
tmk,239004082,1997,588200,15,0,0,,,,,no transfers
tmk,239004082,1998,588200,15,3,2,204500,204500,,100.0000,
tmk,239004082,1999,588200,15,2,2,227500,227500,11.2469,111.2469,
tmk,239004082,2000,588200,15,9,8,260000,262688,14.2857,127.1394,
tmk,239004082,2001,588200,15,6,5,270000,274000,3.8462,132.0293,
tmk,239004082,2002,588200,15,3,3,305000,309333,12.9630,149.1443,
tmk,239004082,2003,588200,15,7,4,372500,377500,22.1311,182.1516,
tmk,239004082,2004,588200,15,3,2,511000,511000,37.1812,249.8778,
tmk,239004082,2005,588200,15,3,2,590000,590000,15.4599,288.5086,
tmk,239004082,2006,588200,15,2,2,772500,772500,30.9322,377.7506,
tmk,239004082,2007,588200,15,0,0,,,,,no transfers
tmk,239004082,2008,588200,15,1,1,665000,665000,,325.1834,
tmk,239004082,2009,588200,15,1,1,580000,580000,-12.7820,283.6186,
tmk,239004082,2010,588200,15,2,2,524266,524266,-9.6092,256.3650,
tmk,239004082,2011,588200,15,0,0,,,,,no transfers
tmk,239004082,2012,588200,15,0,0,,,,,no transfers
tmk,239004082,2013,588200,15,6,4,516250,535125,,252.4450,
tmk,239004082,2014,588200,15,1,1,565000,565000,9.4431,276.2836,
tmk,239004082,2015,588200,15,0,0,,,,,no transfers
tmk,239004082,2016,588200,15,0,0,,,,,no transfers
tmk,239004082,2017,588200,15,2,2,584500,584500,,285.8191,
tmk,239004082,2018,588200,15,1,1,590000,590000,0.9410,288.5086,
tmk,239004082,2019,588200,15,1,1,659500,659500,11.7797,322.4939,
tmk,239004082,2020,588200,15,0,0,,,,,no transfers
tmk,239004082,2021,588200,15,1,1,750000,750000,,366.7482,
tmk,239004082,2022,588200,15,1,0,,,,,transfers without arm's-length price
tmk,239004082,2023,588200,15,2,2,1112500,1112500,,544.0098,
tmk,239004082,2024,588200,15,1,1,985000,985000,-11.4607,481.6626,
tmk,239004082,2025,588200,15,0,0,,,,,no transfers
tmk,239004082,2026,588200,15,2,2,705000,705000,,344.7433,
tmk,239004082,1990,589600,1,0,0,,,,,no transfers
tmk,239004082,1991,589600,1,1,1,305000,305000,,100.0000,
tmk,239004082,1992,589600,1,0,0,,,,,no transfers
tmk,239004082,1993,589600,1,0,0,,,,,no transfers
tmk,239004082,1994,589600,1,0,0,,,,,no transfers
tmk,239004082,1995,589600,1,0,0,,,,,no transfers
tmk,239004082,1996,589600,1,1,1,205000,205000,,67.2131,
tmk,239004082,1997,589600,1,0,0,,,,,no transfers
tmk,239004082,1998,589600,1,0,0,,,,,no transfers
tmk,239004082,1999,589600,1,1,1,165000,165000,,54.0984,
tmk,239004082,2000,589600,1,0,0,,,,,no transfers
tmk,239004082,2001,589600,1,1,1,305000,305000,,100.0000,
tmk,239004082,2002,589600,1,0,0,,,,,no transfers
tmk,239004082,2003,589600,1,0,0,,,,,no transfers
tmk,239004082,2004,589600,1,0,0,,,,,no transfers
tmk,239004082,2005,589600,1,0,0,,,,,no transfers
tmk,239004082,2006,589600,1,0,0,,,,,no transfers
tmk,239004082,2007,589600,1,0,0,,,,,no transfers
tmk,239004082,2008,589600,1,0,0,,,,,no transfers
tmk,239004082,2009,589600,1,0,0,,,,,no transfers
tmk,239004082,2010,589600,1,0,0,,,,,no transfers
tmk,239004082,2011,589600,1,0,0,,,,,no transfers
tmk,239004082,2012,589600,1,0,0,,,,,no transfers
tmk,239004082,2013,589600,1,0,0,,,,,no transfers
tmk,239004082,2014,589600,1,0,0,,,,,no transfers
tmk,239004082,2015,589600,1,0,0,,,,,no transfers
tmk,239004082,2016,589600,1,0,0,,,,,no transfers
tmk,239004082,2017,589600,1,0,0,,,,,no transfers
tmk,239004082,2018,589600,1,1,1,619000,619000,,202.9508,
tmk,239004082,2019,589600,1,0,0,,,,,no transfers
tmk,239004082,2020,589600,1,0,0,,,,,no transfers
tmk,239004082,2021,589600,1,0,0,,,,,no transfers
